query,ground_truth_id,top_1_match,top_1_match_id,top_1_accuracy,top_1_score,precision_at_5
../Real\246__M_Right_thumb_finger.BMP,246,246__M_Right_thumb_finger.BMP,246,1,0.999999989022578,0.2
../Real\247__M_Left_index_finger.BMP,247,247__M_Left_index_finger.BMP,247,1,0.999999983541884,0.2
../Real\247__M_Left_little_finger.BMP,247,247__M_Left_little_finger.BMP,247,1,0.9999999902196354,0.2
../Real\247__M_Left_middle_finger.BMP,247,247__M_Left_middle_finger.BMP,247,1,0.9999999102737015,0.2
../Real\247__M_Left_ring_finger.BMP,247,247__M_Left_ring_finger.BMP,247,1,0.9999999583701251,0.2
../Real\247__M_Left_thumb_finger.BMP,247,247__M_Left_thumb_finger.BMP,247,1,0.9999999452799205,0.2
../Real\247__M_Right_index_finger.BMP,247,247__M_Right_index_finger.BMP,247,1,0.9999999603580467,0.2
../Real\247__M_Right_little_finger.BMP,247,247__M_Right_little_finger.BMP,247,1,0.9999999779205357,0.2
../Real\247__M_Right_middle_finger.BMP,247,247__M_Right_middle_finger.BMP,247,1,0.9999999642838491,0.2
../Real\247__M_Right_ring_finger.BMP,247,247__M_Right_ring_finger.BMP,247,1,0.999999980538316,0.2
../Real\247__M_Right_thumb_finger.BMP,247,247__M_Right_thumb_finger.BMP,247,1,0.999999928226997,0.2
../Real\248__M_Left_index_finger.BMP,248,248__M_Left_index_finger.BMP,248,1,0.999999965420053,0.2
../Real\248__M_Left_little_finger.BMP,248,248__M_Left_little_finger.BMP,248,1,0.9999999847951004,0.2
../Real\248__M_Left_middle_finger.BMP,248,248__M_Left_middle_finger.BMP,248,1,0.9999999798428126,0.2
../Real\248__M_Left_ring_finger.BMP,248,248__M_Left_ring_finger.BMP,248,1,0.9999999888261121,0.2
../Real\248__M_Left_thumb_finger.BMP,248,248__M_Left_thumb_finger.BMP,248,1,0.9999999785878942,0.2
../Real\248__M_Right_index_finger.BMP,248,248__M_Right_index_finger.BMP,248,1,0.9999999873914381,0.2
../Real\248__M_Right_little_finger.BMP,248,248__M_Right_little_finger.BMP,248,1,0.9999999582957949,0.2
../Real\248__M_Right_middle_finger.BMP,248,248__M_Right_middle_finger.BMP,248,1,0.9999999546414033,0.2
../Real\248__M_Right_ring_finger.BMP,248,248__M_Right_ring_finger.BMP,248,1,0.9999999593938678,0.2
../Real\248__M_Right_thumb_finger.BMP,248,248__M_Right_thumb_finger.BMP,248,1,0.999999990524695,0.2
../Real\249__M_Left_index_finger.BMP,249,249__M_Left_index_finger.BMP,249,1,0.9999999824565197,0.2
../Real\249__M_Left_little_finger.BMP,249,203__M_Left_little_finger.BMP,203,0,0.9999999760230192,0.2
../Real\249__M_Left_middle_finger.BMP,249,249__M_Left_middle_finger.BMP,249,1,0.9999999868738231,0.2
../Real\249__M_Left_ring_finger.BMP,249,249__M_Left_ring_finger.BMP,249,1,0.9999999841014822,0.2
../Real\249__M_Left_thumb_finger.BMP,249,249__M_Left_thumb_finger.BMP,249,1,0.9999999324171845,0.2
../Real\249__M_Right_index_finger.BMP,249,249__M_Right_index_finger.BMP,249,1,0.9999999809368713,0.2
../Real\249__M_Right_little_finger.BMP,249,249__M_Right_little_finger.BMP,249,1,0.9999999830228017,0.2
../Real\249__M_Right_middle_finger.BMP,249,249__M_Right_middle_finger.BMP,249,1,0.9999999583002291,0.2
../Real\249__M_Right_ring_finger.BMP,249,249__M_Right_ring_finger.BMP,249,1,0.9999999859597654,0.2
../Real\249__M_Right_thumb_finger.BMP,249,249__M_Right_thumb_finger.BMP,249,1,0.999999981953407,0.2
../Real\24__F_Left_index_finger.BMP,24,24__F_Left_index_finger.BMP,24,1,0.9999999769757428,0.2
../Real\24__F_Left_little_finger.BMP,24,24__F_Left_little_finger.BMP,24,1,0.9999999548076287,0.2
../Real\24__F_Left_middle_finger.BMP,24,24__F_Left_middle_finger.BMP,24,1,0.9999998960421582,0.2
../Real\24__F_Left_ring_finger.BMP,24,24__F_Left_ring_finger.BMP,24,1,0.9999999792906678,0.2
../Real\24__F_Left_thumb_finger.BMP,24,24__F_Left_thumb_finger.BMP,24,1,0.9999999819416274,0.2
../Real\24__F_Right_index_finger.BMP,24,24__F_Right_index_finger.BMP,24,1,0.9999999659949067,0.2
../Real\24__F_Right_little_finger.BMP,24,24__F_Right_little_finger.BMP,24,1,0.9999999887397384,0.2
../Real\24__F_Right_middle_finger.BMP,24,24__F_Right_middle_finger.BMP,24,1,0.9999999641506194,0.2
../Real\24__F_Right_ring_finger.BMP,24,24__F_Right_ring_finger.BMP,24,1,0.9999999886660433,0.2
../Real\24__F_Right_thumb_finger.BMP,24,24__F_Right_thumb_finger.BMP,24,1,0.9999999484730072,0.2
../Real\250__F_Left_index_finger.BMP,250,250__F_Left_index_finger.BMP,250,1,0.9999999729835679,0.2
../Real\250__F_Left_little_finger.BMP,250,250__F_Left_little_finger.BMP,250,1,0.9999999833472307,0.2
../Real\250__F_Left_middle_finger.BMP,250,250__F_Left_middle_finger.BMP,250,1,0.9999999729658792,0.2
../Real\250__F_Left_ring_finger.BMP,250,250__F_Left_ring_finger.BMP,250,1,0.999999964927159,0.2
../Real\250__F_Left_thumb_finger.BMP,250,250__F_Left_thumb_finger.BMP,250,1,0.999999964310846,0.2
../Real\250__F_Right_index_finger.BMP,250,250__F_Right_index_finger.BMP,250,1,0.9999999473989093,0.2
../Real\250__F_Right_little_finger.BMP,250,250__F_Right_little_finger.BMP,250,1,0.99999997816881,0.2
../Real\250__F_Right_middle_finger.BMP,250,250__F_Right_middle_finger.BMP,250,1,0.9999999656856687,0.2
../Real\250__F_Right_ring_finger.BMP,250,250__F_Right_ring_finger.BMP,250,1,0.9999999679010233,0.2
../Real\250__F_Right_thumb_finger.BMP,250,250__F_Right_thumb_finger.BMP,250,1,0.9999999732558131,0.2
../Real\251__M_Left_index_finger.BMP,251,251__M_Left_index_finger.BMP,251,1,0.9999999835567153,0.2
../Real\251__M_Left_little_finger.BMP,251,251__M_Left_little_finger.BMP,251,1,0.999999948101893,0.2
../Real\251__M_Left_middle_finger.BMP,251,251__M_Left_middle_finger.BMP,251,1,0.999999984093149,0.2
../Real\251__M_Left_ring_finger.BMP,251,251__M_Left_ring_finger.BMP,251,1,0.9999999780040155,0.2
../Real\251__M_Left_thumb_finger.BMP,251,251__M_Left_thumb_finger.BMP,251,1,0.9999999701005334,0.2
../Real\251__M_Right_index_finger.BMP,251,251__M_Right_index_finger.BMP,251,1,0.9999999831353789,0.2
../Real\251__M_Right_little_finger.BMP,251,251__M_Right_little_finger.BMP,251,1,0.9999999888997482,0.2
../Real\251__M_Right_middle_finger.BMP,251,251__M_Right_middle_finger.BMP,251,1,0.9999999579019723,0.2
../Real\251__M_Right_ring_finger.BMP,251,251__M_Right_ring_finger.BMP,251,1,0.9999999686029959,0.2
../Real\251__M_Right_thumb_finger.BMP,251,251__M_Right_thumb_finger.BMP,251,1,0.9999999537980194,0.2
../Real\252__F_Left_index_finger.BMP,252,252__F_Left_index_finger.BMP,252,1,0.9999999736324938,0.2
../Real\252__F_Left_little_finger.BMP,252,252__F_Left_little_finger.BMP,252,1,0.9999999829848388,0.2
../Real\252__F_Left_middle_finger.BMP,252,252__F_Left_middle_finger.BMP,252,1,0.999999946418398,0.2
../Real\252__F_Left_ring_finger.BMP,252,252__F_Left_ring_finger.BMP,252,1,0.999999932869334,0.2
../Real\252__F_Left_thumb_finger.BMP,252,252__F_Left_thumb_finger.BMP,252,1,0.9999999415127432,0.2
../Real\252__F_Right_index_finger.BMP,252,252__F_Right_index_finger.BMP,252,1,0.9999999571354574,0.2
../Real\252__F_Right_little_finger.BMP,252,252__F_Right_little_finger.BMP,252,1,0.999999986513271,0.2
../Real\252__F_Right_middle_finger.BMP,252,252__F_Right_middle_finger.BMP,252,1,0.9999999792655788,0.2
../Real\252__F_Right_ring_finger.BMP,252,252__F_Right_ring_finger.BMP,252,1,0.9999999760963972,0.2
../Real\252__F_Right_thumb_finger.BMP,252,252__F_Right_thumb_finger.BMP,252,1,0.9999999855918638,0.2
../Real\253__F_Left_index_finger.BMP,253,253__F_Left_index_finger.BMP,253,1,0.9999999626375372,0.2
../Real\253__F_Left_middle_finger.BMP,253,253__F_Left_middle_finger.BMP,253,1,0.9999999848196053,0.2
../Real\253__F_Left_ring_finger.BMP,253,253__F_Left_ring_finger.BMP,253,1,0.99999993878077,0.2
../Real\253__F_Left_thumb_finger.BMP,253,253__F_Left_thumb_finger.BMP,253,1,0.999999987996568,0.2
../Real\253__F_Right_index_finger.BMP,253,253__F_Right_index_finger.BMP,253,1,0.9999999719975353,0.2
../Real\253__F_Right_little_finger.BMP,253,253__F_Right_little_finger.BMP,253,1,0.9999999462211667,0.2
../Real\253__F_Right_middle_finger.BMP,253,253__F_Right_middle_finger.BMP,253,1,0.9999999836115356,0.2
../Real\253__F_Right_ring_finger.BMP,253,253__F_Right_ring_finger.BMP,253,1,0.9999999849599107,0.2
../Real\253__F_Right_thumb_finger.BMP,253,253__F_Right_thumb_finger.BMP,253,1,0.9999999841947571,0.2
../Real\254__M_Left_index_finger.BMP,254,254__M_Left_index_finger.BMP,254,1,0.9999999660532811,0.2
../Real\254__M_Left_little_finger.BMP,254,254__M_Left_little_finger.BMP,254,1,0.9999999922756027,0.2
../Real\254__M_Left_middle_finger.BMP,254,254__M_Left_middle_finger.BMP,254,1,0.999999994718684,0.2
../Real\254__M_Left_ring_finger.BMP,254,254__M_Left_ring_finger.BMP,254,1,0.9999999510237105,0.2
../Real\254__M_Left_thumb_finger.BMP,254,254__M_Left_thumb_finger.BMP,254,1,0.9999999771642583,0.2
../Real\254__M_Right_index_finger.BMP,254,254__M_Right_index_finger.BMP,254,1,0.9999999890339354,0.2
../Real\254__M_Right_little_finger.BMP,254,254__M_Right_little_finger.BMP,254,1,0.9999999715424843,0.2
../Real\254__M_Right_middle_finger.BMP,254,254__M_Right_middle_finger.BMP,254,1,0.9999999875895998,0.2
../Real\254__M_Right_ring_finger.BMP,254,254__M_Right_ring_finger.BMP,254,1,0.999999962072754,0.2
../Real\254__M_Right_thumb_finger.BMP,254,254__M_Right_thumb_finger.BMP,254,1,0.9999999828855805,0.2
../Real\255__M_Left_index_finger.BMP,255,255__M_Left_index_finger.BMP,255,1,0.999999945476074,0.2
../Real\255__M_Left_little_finger.BMP,255,255__M_Left_little_finger.BMP,255,1,0.9999999449651173,0.2
../Real\255__M_Left_middle_finger.BMP,255,255__M_Left_middle_finger.BMP,255,1,0.9999999809734117,0.2
../Real\255__M_Left_ring_finger.BMP,255,255__M_Left_ring_finger.BMP,255,1,0.9999999888078338,0.2
../Real\255__M_Left_thumb_finger.BMP,255,255__M_Left_thumb_finger.BMP,255,1,0.9999999550645777,0.2
../Real\255__M_Right_index_finger.BMP,255,255__M_Right_index_finger.BMP,255,1,0.9999999818414739,0.2
../Real\255__M_Right_little_finger.BMP,255,255__M_Right_little_finger.BMP,255,1,0.9999999517897843,0.2
../Real\255__M_Right_middle_finger.BMP,255,255__M_Right_middle_finger.BMP,255,1,0.99999998867901,0.2
../Real\255__M_Right_ring_finger.BMP,255,255__M_Right_ring_finger.BMP,255,1,0.9999999781031189,0.2
../Real\255__M_Right_thumb_finger.BMP,255,255__M_Right_thumb_finger.BMP,255,1,0.9999999753680103,0.2
../Real\256__M_Left_index_finger.BMP,256,256__M_Left_index_finger.BMP,256,1,0.9999999589592256,0.2
../Real\256__M_Left_little_finger.BMP,256,256__M_Left_little_finger.BMP,256,1,0.999999984815293,0.2
../Real\256__M_Left_middle_finger.BMP,256,256__M_Left_middle_finger.BMP,256,1,0.9999999904094662,0.2
../Real\256__M_Left_ring_finger.BMP,256,256__M_Left_ring_finger.BMP,256,1,0.9999999899771238,0.2
../Real\256__M_Left_thumb_finger.BMP,256,256__M_Left_thumb_finger.BMP,256,1,0.9999999733615403,0.2
../Real\256__M_Right_index_finger.BMP,256,256__M_Right_index_finger.BMP,256,1,0.9999999719995952,0.2
../Real\256__M_Right_little_finger.BMP,256,256__M_Right_little_finger.BMP,256,1,0.9999999769451896,0.2
../Real\256__M_Right_middle_finger.BMP,256,256__M_Right_middle_finger.BMP,256,1,0.9999999808356691,0.2
../Real\256__M_Right_ring_finger.BMP,256,256__M_Right_ring_finger.BMP,256,1,0.9999999924478084,0.2
../Real\256__M_Right_thumb_finger.BMP,256,256__M_Right_thumb_finger.BMP,256,1,0.9999999914068739,0.2
../Real\257__M_Left_index_finger.BMP,257,257__M_Left_index_finger.BMP,257,1,0.9999999673194703,0.2
../Real\257__M_Left_little_finger.BMP,257,257__M_Left_little_finger.BMP,257,1,0.9999999440705032,0.2
../Real\257__M_Left_middle_finger.BMP,257,257__M_Left_middle_finger.BMP,257,1,0.9999999787387924,0.2
../Real\257__M_Left_ring_finger.BMP,257,257__M_Left_ring_finger.BMP,257,1,0.9999999560774591,0.2
../Real\257__M_Left_thumb_finger.BMP,257,257__M_Left_thumb_finger.BMP,257,1,0.9999999538820612,0.2
../Real\257__M_Right_index_finger.BMP,257,257__M_Right_index_finger.BMP,257,1,0.9999999644641493,0.2
../Real\257__M_Right_little_finger.BMP,257,257__M_Right_little_finger.BMP,257,1,0.9999999509989075,0.2
../Real\257__M_Right_middle_finger.BMP,257,257__M_Right_middle_finger.BMP,257,1,0.9999999510769854,0.2
../Real\257__M_Right_ring_finger.BMP,257,257__M_Right_ring_finger.BMP,257,1,0.9999999818113491,0.2
../Real\257__M_Right_thumb_finger.BMP,257,257__M_Right_thumb_finger.BMP,257,1,0.9999999835123445,0.2
../Real\258__M_Left_index_finger.BMP,258,258__M_Left_index_finger.BMP,258,1,0.9999999519529629,0.2
../Real\258__M_Left_little_finger.BMP,258,258__M_Left_little_finger.BMP,258,1,0.9999999595611264,0.2
../Real\258__M_Left_middle_finger.BMP,258,258__M_Left_middle_finger.BMP,258,1,0.9999999521994497,0.2
../Real\258__M_Left_ring_finger.BMP,258,258__M_Left_ring_finger.BMP,258,1,0.9999999475669553,0.2
../Real\258__M_Left_thumb_finger.BMP,258,258__M_Left_thumb_finger.BMP,258,1,0.9999999800035011,0.2
../Real\258__M_Right_index_finger.BMP,258,258__M_Right_index_finger.BMP,258,1,0.9999999434543315,0.2
../Real\258__M_Right_little_finger.BMP,258,258__M_Right_little_finger.BMP,258,1,0.9999999611172277,0.2
../Real\258__M_Right_middle_finger.BMP,258,258__M_Right_middle_finger.BMP,258,1,0.9999999844777854,0.2
../Real\258__M_Right_ring_finger.BMP,258,258__M_Right_ring_finger.BMP,258,1,0.9999999888058945,0.2
../Real\258__M_Right_thumb_finger.BMP,258,258__M_Right_thumb_finger.BMP,258,1,0.999999959737505,0.2
../Real\259__M_Left_index_finger.BMP,259,259__M_Left_index_finger.BMP,259,1,0.9999999383646357,0.2
../Real\259__M_Left_little_finger.BMP,259,259__M_Left_little_finger.BMP,259,1,0.9999999555644281,0.2
../Real\259__M_Left_middle_finger.BMP,259,259__M_Left_middle_finger.BMP,259,1,0.9999999290953729,0.2
../Real\259__M_Left_ring_finger.BMP,259,259__M_Left_ring_finger.BMP,259,1,0.9999999196622179,0.2
../Real\259__M_Left_thumb_finger.BMP,259,259__M_Left_thumb_finger.BMP,259,1,0.9999999864766156,0.2
../Real\259__M_Right_index_finger.BMP,259,259__M_Right_index_finger.BMP,259,1,0.9999999875880311,0.2
../Real\259__M_Right_little_finger.BMP,259,259__M_Right_little_finger.BMP,259,1,0.9999999795111595,0.2
../Real\259__M_Right_middle_finger.BMP,259,259__M_Right_middle_finger.BMP,259,1,0.9999999415617115,0.2
../Real\259__M_Right_ring_finger.BMP,259,259__M_Right_ring_finger.BMP,259,1,0.999999959684357,0.2
../Real\259__M_Right_thumb_finger.BMP,259,259__M_Right_thumb_finger.BMP,259,1,0.9999999288693673,0.2
../Real\25__F_Left_index_finger.BMP,25,25__F_Left_index_finger.BMP,25,1,0.9999999847264388,0.2
../Real\25__F_Left_little_finger.BMP,25,25__F_Left_little_finger.BMP,25,1,0.9999999656071895,0.2
../Real\25__F_Left_middle_finger.BMP,25,25__F_Left_middle_finger.BMP,25,1,0.9999999879045854,0.2
../Real\25__F_Left_ring_finger.BMP,25,25__F_Left_ring_finger.BMP,25,1,0.999999941596696,0.2
../Real\25__F_Left_thumb_finger.BMP,25,25__F_Left_thumb_finger.BMP,25,1,0.9999999859655713,0.2
../Real\25__F_Right_index_finger.BMP,25,25__F_Right_index_finger.BMP,25,1,0.99999992143218,0.2
../Real\25__F_Right_little_finger.BMP,25,25__F_Right_little_finger.BMP,25,1,0.9999999511331368,0.2
../Real\25__F_Right_middle_finger.BMP,25,25__F_Right_middle_finger.BMP,25,1,0.9999999740472478,0.2
../Real\25__F_Right_ring_finger.BMP,25,25__F_Right_ring_finger.BMP,25,1,0.9999999255162608,0.2
../Real\25__F_Right_thumb_finger.BMP,25,25__F_Right_thumb_finger.BMP,25,1,0.9999999882299951,0.2
../Real\260__M_Left_index_finger.BMP,260,260__M_Left_index_finger.BMP,260,1,0.9999999652865079,0.2
../Real\260__M_Left_little_finger.BMP,260,203__M_Left_little_finger.BMP,203,0,0.9999999760230192,0.2
../Real\260__M_Left_middle_finger.BMP,260,260__M_Left_middle_finger.BMP,260,1,0.9999999536927188,0.2
../Real\260__M_Left_ring_finger.BMP,260,260__M_Left_ring_finger.BMP,260,1,0.9999999546304766,0.2
../Real\260__M_Left_thumb_finger.BMP,260,260__M_Left_thumb_finger.BMP,260,1,0.999999984689216,0.2
../Real\260__M_Right_index_finger.BMP,260,260__M_Right_index_finger.BMP,260,1,0.9999999900647504,0.2
../Real\260__M_Right_little_finger.BMP,260,260__M_Right_little_finger.BMP,260,1,0.999999994385289,0.2
../Real\260__M_Right_middle_finger.BMP,260,260__M_Right_middle_finger.BMP,260,1,0.9999999598185991,0.2
../Real\260__M_Right_ring_finger.BMP,260,260__M_Right_ring_finger.BMP,260,1,0.9999999601967703,0.2
../Real\260__M_Right_thumb_finger.BMP,260,260__M_Right_thumb_finger.BMP,260,1,0.9999999902252086,0.2
../Real\261__M_Left_index_finger.BMP,261,261__M_Left_index_finger.BMP,261,1,0.9999999739475083,0.2
../Real\261__M_Left_little_finger.BMP,261,261__M_Left_little_finger.BMP,261,1,0.9999999881295565,0.4
../Real\261__M_Left_middle_finger.BMP,261,261__M_Left_middle_finger.BMP,261,1,0.9999999525525726,0.2
../Real\261__M_Left_ring_finger.BMP,261,261__M_Left_ring_finger.BMP,261,1,0.9999999364960982,0.2
../Real\261__M_Left_thumb_finger.BMP,261,261__M_Left_thumb_finger.BMP,261,1,0.9999999634863206,0.2
../Real\261__M_Right_index_finger.BMP,261,261__M_Right_index_finger.BMP,261,1,0.9999999634124465,0.2
../Real\261__M_Right_little_finger.BMP,261,261__M_Right_little_finger.BMP,261,1,0.9999999579880985,0.2
../Real\261__M_Right_middle_finger.BMP,261,261__M_Right_middle_finger.BMP,261,1,0.99999997274588,0.2
../Real\261__M_Right_ring_finger.BMP,261,261__M_Right_ring_finger.BMP,261,1,0.9999999725544837,0.2
../Real\261__M_Right_thumb_finger.BMP,261,261__M_Right_thumb_finger.BMP,261,1,0.9999999343976543,0.2
../Real\262__M_Left_index_finger.BMP,262,262__M_Left_index_finger.BMP,262,1,0.9999999663891579,0.2
../Real\262__M_Left_little_finger.BMP,262,262__M_Left_little_finger.BMP,262,1,0.9999999902411522,0.2
../Real\262__M_Left_middle_finger.BMP,262,262__M_Left_middle_finger.BMP,262,1,0.9999999758019348,0.2
../Real\262__M_Left_ring_finger.BMP,262,262__M_Left_ring_finger.BMP,262,1,0.9999999826256847,0.2
../Real\262__M_Left_thumb_finger.BMP,262,262__M_Left_thumb_finger.BMP,262,1,0.9999999585642764,0.2
../Real\262__M_Right_index_finger.BMP,262,262__M_Right_index_finger.BMP,262,1,0.9999999763767915,0.2
../Real\262__M_Right_little_finger.BMP,262,262__M_Right_little_finger.BMP,262,1,0.9999999805979664,0.2
../Real\262__M_Right_middle_finger.BMP,262,262__M_Right_middle_finger.BMP,262,1,0.9999999804925909,0.2
../Real\262__M_Right_ring_finger.BMP,262,262__M_Right_ring_finger.BMP,262,1,0.9999999533356635,0.2
../Real\262__M_Right_thumb_finger.BMP,262,262__M_Right_thumb_finger.BMP,262,1,0.9999999513822018,0.2
../Real\263__F_Left_index_finger.BMP,263,263__F_Left_index_finger.BMP,263,1,0.9999999517775494,0.2
../Real\263__F_Left_little_finger.BMP,263,263__F_Left_little_finger.BMP,263,1,0.999999978064485,0.2
../Real\263__F_Left_middle_finger.BMP,263,263__F_Left_middle_finger.BMP,263,1,0.9999999585895528,0.2
../Real\263__F_Left_ring_finger.BMP,263,263__F_Left_ring_finger.BMP,263,1,0.9999999788993157,0.2
../Real\263__F_Left_thumb_finger.BMP,263,263__F_Left_thumb_finger.BMP,263,1,0.9999999401684261,0.2
../Real\263__F_Right_index_finger.BMP,263,263__F_Right_index_finger.BMP,263,1,0.99999996145711,0.2
../Real\263__F_Right_little_finger.BMP,263,263__F_Right_little_finger.BMP,263,1,0.99999995153783,0.2
../Real\263__F_Right_middle_finger.BMP,263,263__F_Right_middle_finger.BMP,263,1,0.9999999879168742,0.2
../Real\263__F_Right_ring_finger.BMP,263,263__F_Right_ring_finger.BMP,263,1,0.9999999562617896,0.2
../Real\263__F_Right_thumb_finger.BMP,263,263__F_Right_thumb_finger.BMP,263,1,0.9999999440387327,0.2
../Real\264__M_Left_index_finger.BMP,264,264__M_Left_index_finger.BMP,264,1,0.9999999808862572,0.2
../Real\264__M_Left_little_finger.BMP,264,264__M_Left_little_finger.BMP,264,1,0.999999957698334,0.2
../Real\264__M_Left_middle_finger.BMP,264,264__M_Left_middle_finger.BMP,264,1,0.9999999866614716,0.2
../Real\264__M_Left_ring_finger.BMP,264,264__M_Left_ring_finger.BMP,264,1,0.9999999705380114,0.2
../Real\264__M_Left_thumb_finger.BMP,264,264__M_Left_thumb_finger.BMP,264,1,0.9999999611190893,0.2
../Real\264__M_Right_index_finger.BMP,264,264__M_Right_index_finger.BMP,264,1,0.9999999431557614,0.2
../Real\264__M_Right_little_finger.BMP,264,264__M_Right_little_finger.BMP,264,1,0.999999960964675,0.2
../Real\264__M_Right_middle_finger.BMP,264,264__M_Right_middle_finger.BMP,264,1,0.9999999464257733,0.2
../Real\264__M_Right_ring_finger.BMP,264,264__M_Right_ring_finger.BMP,264,1,0.9999999731099524,0.2
../Real\264__M_Right_thumb_finger.BMP,264,264__M_Right_thumb_finger.BMP,264,1,0.9999999867225285,0.2
../Real\265__M_Left_index_finger.BMP,265,265__M_Left_index_finger.BMP,265,1,0.9999999335158986,0.2
../Real\265__M_Left_little_finger.BMP,265,265__M_Left_little_finger.BMP,265,1,0.9999999214475315,0.2
../Real\265__M_Left_middle_finger.BMP,265,265__M_Left_middle_finger.BMP,265,1,0.9999999555638042,0.2
../Real\265__M_Left_ring_finger.BMP,265,265__M_Left_ring_finger.BMP,265,1,0.9999999812615643,0.2
